"GEOID","poverty_total","poverty_male","poverty_female","white","black","ai_an","asian","nh_opi","other","pct_male","pct_female"
"29165",6.1,2.5,3.6,85.3,6.8,0.3,2.7,0.5,8.1,49.4,50.6
"29167",15.6,7.5,8.2,95.6,0.9,1.3,0.2,0.1,3.7,48.9,51.1
"29169",12.4,6.7,5.7,75.7,11.2,0.9,2.5,0.7,14.9,57.1,42.9
"29171",16.6,7.6,9,96.4,0.1,0.2,0.1,0,6.2,50.3,49.7
"29173",13.5,7.3,6.2,96.3,1.3,0.6,0.6,0,2.1,50.8,49.2
"29175",14.9,6.7,8.3,90,5.9,0.7,0.6,0,5.1,52.2,47.8
"29177",11.7,5.1,6.6,95.8,1.3,0.5,0.2,0,4.1,49.3,50.7
"29179",18.9,10.1,8.8,94.4,2,0.4,0.3,0.2,5.3,52.3,47.7
"29181",25.1,11.8,13.3,96.5,0.7,0.6,0.4,0.2,3.1,49.7,50.3
"29183",5.1,2,3,89.6,4.4,0.2,2.6,0,5.8,49.1,50.9
"29185",16.5,7.6,8.9,95.6,0.7,0.9,0.4,0,4.7,49.7,50.3
"29186",11.3,5.3,6,96.7,2,0,0.6,0,1.4,50.7,49.3
"29187",13.9,7.1,6.8,92.9,4.4,0.4,0.5,0,3.2,53.8,46.2
"29189",9.5,3.9,5.6,67.9,24.2,0.2,4.3,0,5.8,47.4,52.6
"29195",15.3,7.5,7.8,86.4,5,0.2,0.8,1.1,9.3,50.4,49.6
"29197",17.5,8.6,8.9,97,0.5,0,0.3,0,4.5,49.1,50.9
"29199",13,5.6,7.4,99.3,0,0.1,0,0,1.2,49.5,50.5
"29201",19.4,8.1,11.3,85.2,11.6,0.4,0.4,0,4.1,48.4,51.6
"29203",27,11.4,15.6,95.7,0.2,0.2,0,0,8,48.9,51.1
"29205",15.4,7.4,8.1,95.9,1.6,0.2,0.3,0,3.4,50.3,49.7
"29207",17.9,7.3,10.6,96.9,1.5,0,0,0,2.9,48.6,51.4
"29209",12.7,5.7,7,96.3,0.2,0.7,0.2,0.1,4.2,48.8,51.2
"29211",16.4,6.7,9.7,90.6,2.3,1.4,0.1,0.1,7.4,49.2,50.8
"29213",14.2,6.1,8.1,91.7,1.5,1,1,0,7,48.3,51.7
"29215",23.9,11.7,12.2,92.8,2.2,1.7,0.7,0,4.7,52.2,47.8
"29217",14.2,6.8,7.4,95.6,0.5,0.6,0.7,0,4.9,48.9,51.1
"29219",13.3,6,7.3,92.7,2,0.9,0.6,0,5.8,49.8,50.2
"29221",19.1,7.9,11.3,95.3,2.1,0.3,0.2,0.3,3.7,51.4,48.6
"29223",23.6,9.2,14.4,96.6,0.6,0.2,0.3,0,4.7,48.8,51.2
"29225",17.3,8.4,8.8,95.5,1,0.5,0.4,0.2,4.2,51.2,48.8
"29227",13.4,4.9,8.4,97.8,0.5,0,0.1,0,3,48.1,51.9
"29229",23.8,11.3,12.6,96.6,0.5,0.3,0.2,0.2,3.7,48.9,51.1
"29510",21.2,9.6,11.6,46.5,46.4,0.3,3.4,0.1,5.8,48.4,51.6
"30001",16.8,8.1,8.6,94.8,0.1,1.4,0.6,0.1,5.8,49.7,50.3
"30003",25.2,12.4,12.7,29.9,0,65.4,0.1,0,8.7,49.9,50.1
"30005",29.9,14.3,15.6,45,0.4,51.3,0.1,0,5.1,49.9,50.1
"30007",8.4,3.8,4.7,96.5,0.1,0.4,0,0,5.7,51.1,48.9
"30009",9.5,4.3,5.3,96.6,0.4,1.3,0.3,0,2.6,50.7,49.3
"30011",12.8,5.1,7.7,96.9,0,0.8,0,0,4.6,51.3,48.7
"30013",12.9,6.1,6.9,87.7,1.3,4.6,0.7,0.1,10,50.5,49.5
"30015",17,7.6,9.4,77.7,0.2,18.7,0.6,0,4.8,49.2,50.8
"30017",11.1,5,6.1,93.7,0.6,1,0.1,0.2,7.9,49.9,50.1
"30019",4.7,2.1,2.7,95.7,0,3.2,0.8,0,0.6,53.5,46.5
"30021",10.5,4.8,5.7,94.5,0.8,2.4,0.2,0,3.7,52.8,47.2
"30023",19,9.8,9.1,92.9,0.7,1.9,0.8,0.1,6.9,52.7,47.3
"30025",8.6,3.9,4.7,95.3,0,1,1.7,0,3.6,50.2,49.8
"30027",15.5,6.4,9.1,94.5,0.1,1.4,0.6,1.9,2.7,51.2,48.8
"30029",10.8,4.8,6,94.1,0.4,1.5,0.7,0,5.5,49.9,50.1
"30031",10.9,5.4,5.5,93.8,0.4,0.9,1.4,0,6,51.9,48.1
"30033",6,1.8,4.2,99.3,0.7,0,0,0,0,53.3,46.7
"30035",30.3,13.1,17.2,31.9,0.3,65,0,0.1,4.5,49.3,50.7
"30037",16.6,8.1,8.5,94.5,1.4,0.4,0,0,7.4,50.8,49.2
"30039",7.7,4.9,2.8,96.3,0.1,0.4,0.1,0,6.4,51.6,48.4
"30041",18,8.4,9.6,70.2,0.4,23.7,0.4,0,9.5,50.5,49.5
"30043",7.7,3.7,4,94.2,0.4,1,0.1,0,7.7,50.6,49.4
"30045",12.7,7.5,5.2,95,0,2.3,0,0,5.6,54.5,45.5
"30047",19.1,9.5,9.7,67,0.3,24.3,0.3,0.2,15.4,49.6,50.4
"30049",10.1,4.8,5.3,93.8,0.3,1.7,0.7,0.1,6.5,49.5,50.5
"30051",16,6,10,99.5,0,0,0,0,1,47.4,52.6
"30053",17.2,7.5,9.7,94.7,0.2,1.3,0.4,0.2,5.4,49.7,50.3
"30055",6,3.3,2.7,92.3,0,6,1.6,0,0,50.4,49.6
"30057",8.3,4.1,4.2,95,0.2,0.2,0,0,7.5,51.7,48.3
"30059",11.7,4.4,7.3,92.6,0.1,1.4,0.2,0,6.9,51.6,48.4
"30061",18.3,8.5,9.8,92.7,0.8,2.7,0.8,0,5.7,51.2,48.8
"30063",13.9,7,6.9,91.6,0.6,2,1.9,0.1,7.4,50.1,49.9
"30065",12.5,6.1,6.4,94.1,0,2.6,0.9,0,4.7,49.9,50.1
"30067",12.5,5.4,7.1,95.6,0.4,0.8,0.3,0.1,5.2,49.8,50.2
"30069",9.1,5.1,4,94.5,0,0,5.5,0,0,51.9,48.1
"30071",12.2,5.7,6.5,84.4,0,9.4,0.3,0,11.3,51.2,48.8
"30073",18.9,8.6,10.3,81.4,0.1,15.4,0.1,0,4.6,49.6,50.4
"30075",12.5,6.5,6,94.3,0,1.7,0,0,7.9,50.5,49.5
"30077",8.9,5.8,3.1,90.3,0.9,4.9,0.4,0,6.9,62.6,37.4
"30079",13,5.8,7.2,97.8,0,1.2,0.8,0,0.2,51.4,48.6
"30081",12.2,4.9,7.4,95.8,0.1,0.9,0.5,0,4.9,49.7,50.3
"30083",5.8,1.9,3.9,93.3,0,2,0,0.2,8.2,51,49
"30085",27.5,13.5,14,36.1,0.2,57.8,0.6,0,10.5,49.2,50.8
"30087",16.8,8.1,8.7,57,0.2,37.4,1,0,6.7,49.9,50.1
"30089",15.7,7.5,8.2,92.5,0.3,3.5,0.4,0,6.4,51.3,48.7
"30091",9.9,3.8,6.1,94.5,0,1,0.3,0,8.2,50.2,49.8
"30093",16.9,8.9,8.1,94.4,0.5,2.3,0.8,0,4,50.7,49.3
"30095",7.2,2.7,4.4,95.9,0.1,1,0.3,0,4.7,49.8,50.2
"30097",5.7,3.1,2.6,96.3,0,1,0.3,0,5,50.1,49.9
"30099",13.1,5.4,7.7,94.4,0.5,1,0.3,0,6.8,48.8,51.2
"30101",10.6,5.5,5.1,89.5,0.5,7.6,0.7,0,3.4,55.6,44.4
"30103",17.2,7.6,9.6,94.6,0,0,4.2,0,2.1,49.1,50.9
"30105",11,5.1,5.9,86.1,0.4,8.9,0.2,0.3,7.6,49.5,50.5
"30107",15.1,6.1,9,94.5,0,3.4,0.3,0,3.6,48.2,51.8
"30109",11.8,3.5,8.3,98.1,0,1.2,0.7,0,0,46.7,53.3
"30111",9.6,4.2,5.3,90.2,0.7,4.4,0.7,0.1,7.1,49.3,50.7
"31001",11.9,5,6.9,93,0.6,0.4,1.3,0,6.7,50.2,49.8
"31003",10.9,5.3,5.6,97.3,1,0.1,0.2,0,1.7,50.2,49.8
"31005",13.3,4.9,8.4,96.3,0,0.2,0,0,6.5,47.5,52.5
"31007",5.8,1.7,4.2,96,0,0,1.4,0,4.8,48.5,51.5
"31009",13,7.8,5.2,100,0,0,0,0,0,50.9,49.1
"31011",5.7,2.9,2.9,98.4,0.3,0.1,0.5,0.1,1,49.5,50.5
"31013",13.8,4.5,9.3,92.5,1.4,2.3,1.1,0,5,50.2,49.8
"31015",8.9,2.9,5.9,95.8,0.6,1,1,0,3.2,49.7,50.3
"31017",12.8,6.8,6,97.3,0,0.4,0.5,0,3.6,48.5,51.5
"31019",12.8,5.9,7,91.8,1,0.2,1.3,0,7.6,50,50
"31021",12.1,4.9,7.2,94.9,0.5,2.3,0.8,0,2.7,48.8,51.2
"31023",7,3.4,3.7,96.4,0.1,0.4,0.7,0,3.8,49.9,50.1
"31025",6.7,3.2,3.5,95.9,0.3,0.5,0.3,0.2,4.7,50.5,49.5
"31027",7,3.1,3.9,97.4,0.2,0.8,0.1,0,2.2,50.9,49.1
"31029",9.5,3.8,5.7,99.3,0.1,0,0.3,0,0.6,48.5,51.5
"31031",7.7,3.3,4.4,89.4,0,3.6,0.5,0.1,12.6,50.9,49.1
"31033",9.4,3.9,5.5,94.9,0.8,0.6,0.7,0,5.6,49.6,50.4
"31035",10.3,4.4,5.9,96.6,0.2,0.3,0.1,0,4.4,50.9,49.1
"31037",12,7.6,4.5,88.8,3.7,1.3,0.7,0.2,7.2,55.4,44.6
"31039",6.8,2.6,4.2,94.2,0.1,0.4,0.3,0.1,6.3,50.1,49.9
"31041",11.3,4.9,6.4,96.7,0.2,0.2,0.8,0,3.4,49.7,50.3
"31043",16,6.6,9.4,68.8,5.4,2.2,3.4,0.1,23.1,50.2,49.8
"31045",13,4.4,8.6,90,4.4,3.5,0.7,0,2.8,48.4,51.6
"31047",12.5,5.5,7,87.5,6.3,0.5,0.6,0.2,5.8,51.7,48.3
"31049",8.7,3.6,5.1,95.4,0.2,1.5,0.6,0,4.4,47.8,52.2
"31051",9.3,4.8,4.5,93.2,0.4,0.4,0.4,0,6.6,50.9,49.1
"31053",12.1,5.3,6.8,94.7,1,1,0.4,0.2,4.7,49.2,50.8
"31055",11.8,5.2,6.5,79.2,11.1,0.6,3.8,0.1,8.5,49.3,50.7
"31057",10.4,4.4,6,99.4,0.2,0,0,0,0.8,51.1,48.9
"31059",8.5,3.1,5.3,96.9,0.4,0.6,0.6,0,2.8,49.5,50.5
"31061",14.2,6.7,7.5,97.7,0.5,0,0.2,0.1,2.7,49.3,50.7
"31063",8.6,3.3,5.2,97.3,0.6,0.3,0.1,0,3.4,51.1,48.9
"31065",10.8,5.5,5.3,96.7,0.1,0.2,0.3,0,4.8,49.4,50.6
"31067",10.4,4,6.5,96.5,0.6,0.7,0.7,0,2.7,50.3,49.7
"31069",7.6,2.3,5.3,98.5,0.2,0.5,0.2,0,1,50.5,49.5
"31071",8.9,5.1,3.7,97.9,0.3,0,0.2,0,1.6,50.2,49.8
"31073",5.3,1.7,3.6,97.6,0.2,0.2,0.3,0.3,2.6,51.6,48.4
"31075",15.1,6.4,8.7,97,0.8,0,0,0,3.6,53.6,46.4
"31077",10,3.7,6.3,97.5,0.4,0.3,0.2,0,2.3,49.2,50.8
"31079",11.6,5.1,6.4,84,2.8,0.6,1.1,0.3,13.1,50.4,49.6
"31081",5.1,2.2,2.9,96.1,0.2,0.2,0.4,0.1,4.6,49.6,50.4
"31083",10.4,3.3,7.1,96.3,0.5,0.3,0.2,0,4.3,50.7,49.3
"31085",11.1,5.3,5.8,98.3,0,0,0,0,1.7,52,48
"31087",11,5.6,5.4,99.5,0.1,0.1,0,0,0.4,49.7,50.3
"31089",7.7,3.7,4,97.6,0.1,0.6,0.6,0,1.9,50.4,49.6
"31091",14.6,6.9,7.6,97.7,1,0.6,0,0,0.7,46.8,53.2
"31093",7.9,3.5,4.3,96.6,0.2,0,0.2,0,4.6,50.8,49.2
"31095",11.1,4.3,6.8,96.9,0.6,0.2,0.2,0,3.6,48.6,51.4
"31097",6.8,2.8,4,86.4,6.1,0.7,1.6,0,6.5,59.5,40.5
"31099",9.8,4.7,5.1,96.7,0.1,0.8,0.5,0,3.4,49.6,50.4
"31101",12.3,5.9,6.4,96,1.2,0.9,0.8,0.2,1.6,51.2,48.8
"31103",7.5,1.8,5.7,98.6,0,0,0,0,2.7,48.2,51.8
"31105",10.7,5.3,5.4,94.2,0.1,1.2,0.3,0,8.3,50,50
"31107",9.1,3.6,5.5,86.8,0.4,9.5,0.3,0,5.3,49.6,50.4
"31109",12,5.5,6.5,86.1,4,0.7,4.2,0.1,8.6,50.2,49.8
"31111",9.6,3.8,5.8,94.8,1.5,0.4,0.9,0,4,49.1,50.9
"31113",11.2,5.4,5.8,98.7,0,1.1,0,0,0.4,54.3,45.7
"31115",8.6,3.5,5.1,99.7,0,0.3,0,0,0,51.7,48.3
"31117",17.2,9.1,8.1,98.5,0,0,0,0,1.5,51.6,48.4
"31119",14.4,5.7,8.7,91.6,1.3,1.6,1.7,0,5.1,49.7,50.3
"31121",11.7,6.1,5.7,95,0.5,0,0.5,0,6.3,50.2,49.8
"31123",8.5,3.6,4.9,95.3,0.8,0.5,0.5,0,4.9,50.7,49.3
"31125",11.1,5.2,5.9,98.9,0.4,0.5,0,0,0.3,50.2,49.8
"31127",10.7,5.5,5.1,95.9,1.5,0.5,0.8,0,2,50,50
"31129",11,5.1,5.9,97.2,0.1,0.1,1.8,0.1,1.2,49.8,50.2
"31131",10.8,4.5,6.3,94.1,0.4,0.1,0.3,0,8.1,49,51
"31133",18.6,6.9,11.7,96.6,0.2,0,0,0,6.6,47.6,52.4
"31135",5,2,3,98.6,0.1,0.1,0,0,1.6,51.7,48.3
"31137",9.2,3.1,6.1,96.4,0.4,0.2,0.2,0,5,50.1,49.9
"31139",7.8,3.1,4.7,97.1,0.2,0.1,0.6,0.2,3.6,49.8,50.2
"31141",8.5,3.9,4.6,94.8,0.5,0.4,0.8,0,4.5,51.2,48.8
"31143",7.5,2.7,4.8,97.3,0.2,0.2,0,0,3.5,48.7,51.3
"31145",11.3,5.4,5.9,95.7,0.6,0.3,0.1,0,5.7,49.6,50.4
"31147",12,4.4,7.6,93.7,0.2,2.9,0.1,0,6,49.9,50.1
"31149",5,1.6,3.4,97,1.5,0.8,0,0,0.8,52.1,47.9
"31151",14.2,6.6,7.6,88.8,2.5,0.2,2,0,9.3,50.9,49.1
"31153",5.9,2.6,3.3,87.4,3.9,0.5,2.6,0.1,9,50,50
"31155",8,3.9,4.1,97.3,0.5,0.4,0.4,0,2.5,50.5,49.5
"31157",13.2,5.6,7.6,91.6,0.9,1.9,0.7,0.1,7.2,48.4,51.6
"31159",5.9,3.2,2.7,96.4,0.6,0.1,0.5,0,4.4,50.9,49.1
"31161",16.9,6.5,10.4,82.6,2.1,8.5,0.9,0,11,48.5,51.5
"31163",12.1,5.7,6.5,97.8,0.2,0,0.3,0,2.6,50.5,49.5
"31165",8.5,3,5.6,92.7,0.4,0.5,0,0,9.5,48.2,51.8
"31167",6.1,2.4,3.7,96.7,1.5,0,0.5,0,2,50.1,49.9
"31169",9.4,3.9,5.5,96.7,0.5,0.3,0,0,4.3,50.3,49.7
"31171",8.4,4,4.3,95,0,0.9,0,0,8,44.8,55.2
"31173",25.2,11.6,13.6,38.3,0.2,58.6,0.8,0,4,49.7,50.3
"31175",9.2,4.8,4.5,97.9,0.5,0.5,0,0,2.1,48.7,51.3
"31177",7.8,3.2,4.6,96.6,1.1,0.1,0.3,0.1,3.6,49.4,50.6
"31179",10.5,5.5,5,95.3,1.4,0.2,0.5,0,4.5,50.8,49.2
"31181",10.5,4.8,5.7,95.4,0.3,0.9,0,0.4,5.5,50.5,49.5
"31183",13.2,6.1,7,99.1,0,0,0.3,0,1,52.7,47.3
"31185",9,3.4,5.6,94.7,1.6,0.5,0.4,0,4.4,48.8,51.2
"32001",12.9,6.1,6.7,81.6,2.5,4.6,2.8,0.1,13.1,50.6,49.4
"32003",13.5,6.2,7.3,60.2,11.7,0.9,9.7,0.8,22.3,49.9,50.1
"32005",8.7,4.1,4.5,89.1,0.8,2,1.8,0.3,8.8,50.2,49.8
"32007",11.5,5.3,6.2,85.6,0.5,6.6,1.1,0.2,7.2,52,48
"32009",8.9,2.2,6.7,95.7,2.6,1.7,0,0,0.2,43.9,56.1
"32011",8,4.5,3.5,93.8,0.1,5.1,0.7,0,0.4,50.5,49.5
"32013",13.1,4.7,8.4,86.4,0.6,5.7,0.6,0,8.6,51.6,48.4
"32015",9.6,4.1,5.6,93.3,0.9,3.4,0.1,0,3.9,54.8,45.2
"32017",4.9,0.9,4,88.6,4.5,1.1,0.9,0,5.7,53.9,46.1
"32019",11.6,5.4,6.2,85.1,0.8,2.7,1.3,0.2,13.9,50.5,49.5
"32021",19.5,10.1,9.5,68.2,5.1,20.6,1.3,0,7.8,49.7,50.3
"32023",16.1,7.1,9,83.1,1.9,1.8,1.7,0.5,14.6,50.8,49.2
"32027",8.6,4.2,4.3,80.2,3.8,3.4,1.1,0.3,16,64.1,35.9
"32029",8.1,5.8,2.4,87.6,1.7,0.4,0.9,0,18.6,52.9,47.1
"32031",11.1,5.3,5.8,77.6,2.3,1.6,5.3,0.7,16.8,50.4,49.6
"32033",11.4,5.9,5.5,85.1,5.9,5.6,0.9,0.1,3.5,58.8,41.2
"32510",10.9,4.8,6.1,82,2.1,2.3,2.7,0.1,13.6,51.4,48.6
"33001",8.5,3.9,4.7,96.3,0.7,0.4,0.9,0,3.2,49.3,50.7
"33003",8.9,4,4.9,97.2,0.5,0.1,0.7,0,3.1,49.6,50.4
"33005",8.4,3.7,4.7,95.1,0.9,0.2,1.3,0.1,4.6,48.8,51.2
"33007",11.6,5.6,6,94,2.6,0.3,0.5,0.1,4.7,52.7,47.3
"33009",8.9,4.2,4.7,92.2,1.2,0.3,3.7,0,4.7,49.2,50.8
"33011",7.6,3.3,4.3,89.4,2.9,0.1,4,0.1,6,49.7,50.3
"33013",6.2,2.7,3.5,94.1,1.4,0.3,2.1,0,3.9,49.3,50.7
"33015",4.6,2,2.6,94.7,0.8,0,2.1,0,4,49.6,50.4
"33017",8.8,3.7,5.1,92.6,1,0.1,3.4,0,5.5,48.9,51.1
"33019",11.5,5.4,6.1,96.3,0.8,0.3,0.8,0,3.4,49.7,50.3
"34001",13,5.7,7.3,65.8,14.6,0.4,7.9,0.1,14.8,48.4,51.6
"34003",6.6,2.8,3.8,71.6,6,0.2,16.3,0,8.5,48.5,51.5
"34005",6,2.6,3.4,72,16.9,0.1,5.1,0.1,9.7,49.2,50.8
"34007",12.1,5.2,6.8,63.6,19.3,0.2,5.7,0,14.4,48.3,51.7
"34009",9.5,4.2,5.4,91.4,4.5,0,0.9,0,5.1,48.9,51.1
"34011",15.2,6.5,8.6,68.1,19.5,0.8,1.4,0,14.3,51.1,48.9
"34013",15.4,6.5,8.9,42.9,39.7,0.2,5.3,0,14.5,48.1,51.9
"34015",7.3,3.3,4,81.4,10.2,0.1,3.1,0,8.4,48.6,51.4
"34017",15.1,6.6,8.4,54.8,12.1,0.4,15.2,0.1,21.2,49.7,50.3
"34019",4.4,2,2.4,90.5,2.6,0.1,4.1,0,4.2,49.8,50.2
"34021",11.1,4.8,6.4,62.9,20.7,0.2,11.1,0,7.2,48.9,51.1
"34023",8.2,3.5,4.7,57.9,10.3,0.2,24,0,10.4,49.3,50.7
"34025",6.9,3,3.9,82.4,7.2,0.2,5.4,0,6.8,48.6,51.4
"34027",4.7,2.1,2.6,81.5,3.5,0.1,10.3,0,6.7,49.1,50.9
"34029",10,4.5,5.4,90.9,3.1,0.1,1.9,0,5.8,48.2,51.8
"34031",15.5,6.9,8.6,64,11.2,0.3,5.2,0,22,48.7,51.3
"34033",12.1,5.4,6.8,80,13.2,0.3,1.1,0,8.5,48.9,51.1
"34035",5.1,2.3,2.7,66.3,9.7,0.3,17.7,0,8.3,48.9,51.1
"34037",4.9,2.3,2.6,92.8,2.3,0,2.1,0,4.6,49.8,50.2
"34039",9.4,4.1,5.3,54.9,21.2,0.3,5.1,0,21.3,48.8,51.2
"34041",7.4,3.2,4.2,88.5,4.5,0.2,2.7,0,6.6,49,51
"35001",16.5,7.7,8.8,74.3,3,4.9,2.6,0.1,19.3,49,51
"35003",16.2,5.5,10.7,97.9,0,0.1,0,0,2.1,55.1,44.9
"35005",18.9,8.5,10.4,87.6,1.6,1.7,1,0,10.7,49.9,50.1
"35006",24.8,11.5,13.3,48.1,1.1,41.5,0.1,0,12.3,50.6,49.4
"35007",19,9.1,9.9,85.4,0.7,2,0.4,0,15.6,51.4,48.6
"35009",20.5,9.4,11,66.4,5.1,1,1.3,0.4,31.3,52.2,47.8
"35011",15.8,3.6,12.3,66.9,1.6,0.2,0.3,0,39.6,51.1,48.9
"35013",25.7,11.7,14.1,87.1,1.8,1.1,1.1,0,10.7,49.1,50.9
"35015",14.4,6.4,8,90.1,1.6,1.7,0.5,0,7.7,50.5,49.5
"35017",23.3,10.7,12.6,92.6,1,2.1,0.6,0,5.2,49.3,50.7
"35019",12.9,6.8,6.1,78,0.8,5.8,0.2,0,18.2,58.7,41.3
"35021",14.3,4.8,9.5,82.3,0,0,0,0.7,20.6,54.9,45.1
"35023",25.1,11,14.1,93.8,1.3,1.5,0,0,4.7,49.6,50.4
"35025",15.2,6.8,8.4,88.4,3.8,1,0.6,0,7.8,51.6,48.4
"35027",10.4,3.7,6.8,96.8,0.5,0.6,0.1,0,3.1,49.1,50.9
"35028",4.3,2.1,2.3,85.5,0.6,1.1,5,0,12.9,50.8,49.2
"35029",27.2,11.3,16,92.3,1.6,0.9,0.8,0,5.7,49.9,50.1
"35031",34.5,16.5,18,14.4,0.7,75.9,1.1,0,11.6,48.3,51.7
"35033",19.9,9.2,10.7,65.9,0,0.3,0,0,34.5,48.5,51.5
"35035",20.9,9.7,11.2,79.1,3.5,6.8,1.3,0.2,12.5,51.7,48.3
"35037",19.9,8.9,11,88.6,1.7,1.9,0.9,0.2,8.1,47.8,52.2
"35039",23.9,10.1,13.8,53.1,0.6,16.3,0.5,0,31.5,48.1,51.9
"35041",23.4,11,12.4,75.5,2.8,1,0.6,0.1,25,49.8,50.2
"35043",12.6,5.7,6.9,72.1,2.3,12.8,1.4,0.2,15.2,49,51
"35045",20.6,9.8,10.8,52.3,0.8,39.6,0.8,0.1,9.4,49.5,50.5
"35047",26.6,12.1,14.6,60.9,1.3,1.4,1.2,0.1,38.5,49.8,50.2
"35049",12.6,5.7,6.9,83.8,1.1,3.2,1.3,0.1,13.3,48.5,51.5
"35051",25.8,12.8,13,89.8,0.4,4.4,0.8,0,7.3,49.5,50.5
"35053",28.6,15.2,13.4,79.7,0.6,12.2,3.3,0,6.5,52.3,47.7
"35055",18.2,8.8,9.4,84.4,0.5,6.5,0.9,0,10.1,49.2,50.8
"35057",23.1,10.4,12.7,91,0.8,0.3,0.1,0,9.1,53.2,46.8
"35059",16.2,6,10.2,86.7,1.6,2.1,0,0,13.8,53.7,46.3
"35061",16.5,7.4,9.1,83,1.4,4.3,0.9,0,13.6,50.3,49.7
"36001",11.3,5,6.2,75.3,12.4,0.2,6.6,0,9.6,48.4,51.6
"36003",15.1,6.8,8.3,95.5,1.5,0.2,1.2,0,2.8,50.7,49.3
"36005",27.3,11.7,15.6,22,35.2,0.7,3.7,0.1,42.2,47.1,52.9
"36007",16.5,7.5,9,85.5,5.7,0.2,4.3,0,7.7,49.2,50.8
"36009",16,7.5,8.5,91.9,1.4,3.2,0.8,0,4.8,49.7,50.3
"36011",11.4,5,6.4,91.8,4.3,0.1,0.6,0,5.8,51.3,48.7
"36013",17.4,8,9.4,92.2,2.6,0.3,0.6,0.1,6.2,49.3,50.7
"36015",13.1,5.2,7.9,88.1,6.3,0.3,1.3,0,7.3,49.5,50.5
"36017",13.3,6.5,6.8,96.1,1,0.4,0.5,0,3.8,50.1,49.9
"36019",13.5,6,7.5,90.9,4.3,0.3,1.4,0,4.5,51.2,48.8
"36021",11.2,5.1,6.1,89,4.5,0.1,1.8,0,7.3,50,50
"36023",15.2,5.8,9.4,94.6,1.9,0.2,0.8,0,4.3,49,51
"36025",15.7,6.9,8.9,94.7,1.8,0.1,0.8,0,4.4,50.5,49.5
"36027",8.5,3.8,4.7,78.2,10.5,0.3,3.5,0.1,10.8,49.7,50.3
"36029",13.8,6,7.8,77.8,13.5,0.5,3.6,0,7,48.4,51.6
"36031",9.2,4.3,4.8,92.9,3.2,0.2,0.3,0,5.5,52.1,47.9
"36033",15.8,7.3,8.5,82.7,5.7,7.1,0.6,0.2,5.3,54.4,45.6
"36035",14.6,6.5,8.1,94.4,2.1,0.4,0.8,0,3.8,50,50
"36037",10.7,4.7,6,91.9,2.1,0.8,0.8,0,7.1,50.1,49.9
"36039",13,5.8,7.2,89.6,5.8,0.6,1,0,4.8,52.3,47.7
"36041",9.8,3.2,6.6,97.3,0.8,0.1,0.1,0,3.1,50.1,49.9
"36043",13.4,6,7.3,95.7,1.3,0.2,0.6,0.2,3.6,49.5,50.5
"36045",13.2,6,7.2,86.4,6.1,0.5,1.8,0.2,8.8,52.5,47.5
"36047",19.8,8.7,11.1,43.7,32.2,0.3,11.9,0,15,47.4,52.6
"36049",13.3,5.8,7.6,96.8,0.7,0.3,0.5,0.1,2.4,50.1,49.9
"36051",11.9,5.5,6.4,92.6,2.9,0.2,1.3,0,4.5,50.3,49.7
"36053",9.1,4,5.1,94.6,1.8,0.5,0.9,0.1,3.8,49.4,50.6
"36055",13.9,6.2,7.7,76,15.3,0.4,3.6,0,7.5,48.3,51.7
"36057",19.4,8.4,11,87.2,2.2,0.1,0.7,0,12.5,49.2,50.8
"36059",5.5,2.3,3.2,68,11.7,0.3,9.7,0,13.3,48.7,51.3
"36061",15.4,6.5,8.8,56.5,14.8,0.4,12.2,0.1,20.7,47.3,52.7
"36063",13.2,6,7.2,87.2,7,1,1.1,0,6.4,48.8,51.2
"36065",14.7,6.8,7.9,85.3,6,0.2,4,0,7.4,49.9,50.1
"36067",13.5,6.2,7.3,79.6,11.4,0.6,3.7,0,8.3,48.2,51.8
"36069",8.4,3.7,4.7,92.6,2.5,0.4,1.4,0,4.8,49,51
"36071",11.4,5,6.3,74.1,11,0.4,2.7,0.1,15.2,50.1,49.9
"36073",12.8,5.4,7.4,88.9,5.8,0.3,0.6,0,6.7,50,50
"36075",16.2,7.5,8.8,95.6,1.1,0.2,0.7,0,4.1,50.1,49.9
"36077",13.6,5.9,7.7,93.4,2.2,0.2,1.4,0,5,48.2,51.8
"36079",4.9,2.5,2.4,86.9,3.1,0.2,2.1,0,9.9,49.8,50.2
"36081",12.1,5.3,6.8,38.3,18.3,0.5,25.5,0,21.1,48.5,51.5
"36083",11.3,5,6.3,86.1,6.5,0.1,2.7,0,8.3,49.5,50.5
"36085",11.5,5.1,6.4,74.1,10.3,0.2,9.3,0,8.2,48.4,51.6
"36087",13.7,6.6,7,70.7,12.3,0.2,5.9,0,13.7,49,51
"36089",15.9,7.8,8.1,92.8,2.4,0.8,1,0.1,4.8,50.8,49.2
"36091",5.8,2.3,3.5,92.7,1.7,0.2,2.9,0,4.3,49.5,50.5
"36093",11.2,4.7,6.5,76.3,10.1,0.2,4.7,0.1,13.4,48.8,51.2
"36095",11.6,5.1,6.4,95.4,1.6,0.2,0.9,0,3.2,49.6,50.4
"36097",15.2,6.6,8.6,96.5,1,0.1,0.7,0,3.2,50,50
"36099",11.1,5,6.1,91.2,5.1,0.4,0.8,0,4.1,52.2,47.8
"36101",13.5,6.3,7.1,94.7,1.7,0.1,1.5,0,3.5,49.9,50.1
